ROL,VICTIMA,SEXO,EDAD,FECHA_FALLECIMIENTO,N_VICTIMAS,FECHA_SINIESTRO,HORA_SINIESTRO,HH,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,pos x,pos y,PARTICIPANTES,ACUSADO,ID,Year,Rango_Edad
Peaton,Peaton,Masculino,36,2021-03-08 00:00:00,1,2021-02-20,19:00:00,19,Jaures Jean Y Peron Juan Domingo Tte. General,Calle,3,-58.41047268,-34.60793518,Peaton-Auto,Auto,612,2021,21-40
Conductor,Moto,Masculino,30,2021-02-21 00:00:00,1,2021-02-21,01:20:00,1,Triunvirato Av. Y Larralde Crisologo Av.,Avenida,12,-58.49659234,-34.56353635,Moto-Objeto Fijo,Objeto Fijo,613,2021,21-40
Peaton,Peaton,Femenino,42,2021-02-21 00:00:00,1,2021-02-21,15:00:00,15,Potosi Y Gascon,Calle,5,-58.42462955,-34.60727189,Peaton-Cargas,Cargas,614,2021,41-60
Conductor,Moto,Masculino,39,2021-03-04 00:00:00,1,2021-02-26,05:30:00,5,Yrigoyen Hipolito Y  24 De Noviembre,Calle,3,-58.41168345,-34.61185625,Moto-Objeto Fijo,Objeto Fijo,615,2021,21-40
Conductor,Moto,Masculino,24,2021-03-01 00:00:00,1,2021-03-01,09:20:00,9,Au Buenos Aires La Plata  Km 45,Autopista,4,.,.,Moto-Cargas,Cargas,616,2021,21-40
Ciclista,Bicicleta,Masculino,5,2021-03-03 00:00:00,1,2021-03-03,16:30:00,16,Peron Eva Av. Y Piedra Buena Av,Avenida,9,-58.49573651,-34.67006054,Bicicleta-Cargas,Cargas,617,2021,1-20
Conductor,Moto,Masculino,37,2021-03-11 00:00:00,1,2021-03-11,03:45:00,3,Paz Gral. Av. Y Dellepiane Luis Tte. Gral,Gral Paz,8,-58.48695354,-34.68795245,Moto-Otro,Otro,618,2021,21-40
Conductor,Moto,Masculino,36,2021-03-15 00:00:00,1,2021-03-15,02:35:00,2,Au Frondizi Altura Quinquela Martin Benito,Autopista,4,-58.37562539,-34.64449357,Moto-Objeto Fijo,Objeto Fijo,619,2021,21-40
Conductor,Moto,Femenino,19,2021-03-16 00:00:00,1,2021-03-16,15:30:00,15,Paz Gral. Av. Y Donado,Gral Paz,12,-58.49491054,-34.54795581,Moto-Cargas,Cargas,620,2021,1-20
Peaton,Peaton,Masculino,42,2021-03-29 00:00:00,1,2021-03-29,17:20:00,17,Corea Av. Y Torres Y Tenorio Pres,Avenida,7,-58.44147621,-34.64357704,Peaton-Pasajeros,Pasajeros,621,2021,41-60
Conductor,Auto,Masculino,26,2021-04-02 00:00:00,1,2021-03-31,18:05:00,18,Falcon Ramon L. Cnel. Y San Pedrito Av.,Avenida,7,-58.46899119,-34.63215432,Auto-Auto,Auto,622,2021,21-40
Peaton,Peaton,Masculino,36,2021-04-07 00:00:00,1,2021-04-03,18:30:00,18,Finochietto Enrique Dr. 1623,Calle,4,-58.38685612,-34.63455776,Peaton-Pasajeros,Pasajeros,623,2021,21-40
Peaton,Peaton,Femenino,68,2021-04-11 00:00:00,1,2021-04-07,10:29:00,10,9 De Julio Av. E Independencia Av.,Avenida,1,-58.38113667,-34.61765323,Peaton-Cargas,Cargas,624,2021,61-90
Peaton,Peaton,Masculino,60,2021-04-29 00:00:00,1,2021-04-10,19:55:00,19,Au Cantilo Y Guiraldes Int.,Autopista,13,-58.44112678,-34.54538956,Peaton-Moto,Moto,625,2021,61-90
Conductor,Auto,Masculino,33,2021-04-14 00:00:00,1,2021-04-14,17:50:00,17,Au 25 De Mayo Altura Bajada Boedo Av.,Autopista,5,-58.41595919,-34.62743346,Auto-Objeto Fijo,Objeto Fijo,626,2021,21-40
Pasajero_Acompañante,Moto,Femenino,26,2021-04-19 00:00:00,1,2021-04-19,14:40:00,14,Alcorta Amancio Av. Y Zavaleta,Avenida,4,-58.40184094,-34.64546845,Moto-Cargas,Cargas,627,2021,21-40
Conductor,Moto,Masculino,24,2021-05-03 00:00:00,1,2021-05-03,09:20:00,9,Janer Ana Maria Y Lafuente Av.,Avenida,8,-58.44642231,-34.65679806,Moto-Cargas,Cargas,628,2021,21-40
Conductor,Moto,Masculino,36,2021-05-09 00:00:00,1,2021-05-09,06:00:00,6,Paz Gral. Av. Y Mosconi General Av.,Gral Paz,11,-58.52340614,-34.59798754,Moto-Objeto Fijo,Objeto Fijo,629,2021,21-40
Peaton,Peaton,Femenino,58,2021-05-11 00:00:00,1,2021-05-11,07:10:00,7,Monroe Y Balbin Ricardo Dr. Av.,Avenida,13,-58.46649069,-34.56219075,Peaton-Pasajeros,Pasajeros,630,2021,41-60
Conductor,Moto,Femenino,44,2021-05-14 00:00:00,1,2021-05-14,11:40:00,11,Justo Juan B. Av. Y Santa Fe Av.,Avenida,14,-58.42653328,-34.57816791,Moto-Cargas,Cargas,631,2021,41-60
Ciclista,Bicicleta,Masculino,86,2021-06-05 00:00:00,1,2021-05-15,12:09:00,12,Oliden Y Alberdi Juan Bautista Av.,Avenida,9,-58.50407099,-34.65303372,Bicicleta-Auto,Auto,632,2021,61-90
Conductor,Moto,Masculino,27,2021-05-20 00:00:00,1,2021-05-20,05:50:00,5,Paz Gral. Av. Y Del Libertador Av.,Gral Paz,13,-58.46743471,-34.53476874,Moto-Auto,Auto,633,2021,21-40
Peaton,Peaton,Masculino,75,2021-05-20 00:00:00,1,2021-05-20,08:30:00,8,Del Libertador Av. Y Casares Av.,Avenida,14,-58.40986646,-34.57728060,Peaton-Pasajeros,Pasajeros,634,2021,61-90
Peaton,Peaton,Masculino,39,2021-05-21 00:00:00,1,2021-05-21,05:00:00,5,Rivadavia Av. 10900,Avenida,9,-58.51739138,-34.63931792,Peaton-Pasajeros,Pasajeros,635,2021,21-40
Peaton,Peaton,Masculino,50,2021-05-22 00:00:00,1,2021-05-22,18:26:00,18,Alberdi Juan Bautista Av. Y Pilar,Avenida,9,-58.50719962,-34.65556223,Peaton-Auto,Auto,636,2021,41-60
Pasajero_Acompañante,Moto,Masculino,21,2021-05-25 00:00:00,1,2021-05-25,02:00:00,2,Peron Eva Av. Y Acosta Mariano,Avenida,9,-58.46712311,-34.64600222,Moto-Objeto Fijo,Objeto Fijo,637,2021,21-40
Conductor,Moto,Masculino,22,2021-05-26 00:00:00,1,2021-05-26,17:24:00,17,Au Frondizi Y Suarez Av.,Autopista,4,-58.37709334,-34.64035082,Multiple,Multiple,638,2021,21-40
Pasajero_Acompañante,Auto,Masculino,20,2021-05-31 00:00:00,1,2021-05-31,02:00:00,2,El Cano Av. Y Guzman Av.,Avenida,15,-58.46033141,-34.58569883,Auto-Objeto Fijo,Objeto Fijo,639,2021,21-40
Conductor,Moto,Masculino,59,2021-06-02 00:00:00,1,2021-06-02,16:00:00,16,Vedia Agustin De Y Rabanal Francisco Intendente Av.,Avenida,4,-58.42190745,-34.65633192,Moto-Auto,Auto,640,2021,41-60
Ciclista,Bicicleta,Masculino,44,2021-06-23 00:00:00,1,2021-06-03,09:58:00,9,Capdevilla Y Congreso Av.,Avenida,12,-58.49026573,-34.56981410,Bicicleta-Auto,Auto,641,2021,41-60
Conductor,Auto,Masculino,74,2021-06-03 00:00:00,1,2021-06-03,20:30:00,20,Fernandez De La Cruz F. Gral. Av. 4000,Avenida,8,-58.45410344,-34.66902702,Auto-Auto,Auto,642,2021,61-90
Conductor,Moto,Masculino,56,2021-06-10 00:00:00,1,2021-06-10,13:30:00,13,Del Libertador Av. 5958,Avenida,13,-58.44751621,-34.55719892,Moto-Pasajeros,Pasajeros,643,2021,41-60
Peaton,Peaton,Masculino,73,2021-06-16 00:00:00,1,2021-06-15,19:20:00,19,27 De Febrero Av. Y Erezcano Av.,Avenida,4,-58.42040352,-34.66005171,Peaton-Cargas,Cargas,644,2021,61-90
Pasajero_Acompañante,Moto,Femenino,19,2021-06-20 00:00:00,1,2021-06-20,05:40:00,5,Paz Gral. Av. 14723,Gral Paz,8,-58.49530249,-34.68010798,Moto-Objeto Fijo,Objeto Fijo,645,2021,1-20
Peaton,Peaton,Masculino,58,2021-06-30 00:00:00,1,2021-06-20,12:00:00,12,Corrientes Av. 5783,Avenida,15,-58.44399875,-34.59477360,Peaton-Bicicleta,Bicicleta,646,2021,41-60
Conductor,Moto,Masculino,41,2021-06-22 00:00:00,1,2021-06-22,14:44:00,14,Tabare Y Erezcano,Calle,4,-58.42759813,-34.65463857,Moto-Cargas,Cargas,647,2021,41-60
Pasajero_Acompañante,Moto,Masculino,47,2021-06-29 00:00:00,1,2021-06-29,12:20:00,12,Corrientes Av. Y Pueyrredor Av.,Avenida,3,-58.40547222,-34.60456293,Moto-Cargas,Cargas,648,2021,41-60
Ciclista,Bicicleta,Masculino,60,2021-07-09 00:00:00,1,2021-07-09,23:25:00,23,Corrales Y Moreno Perito Av.,Avenida,4,-58.42473018,-34.65008280,Bicicleta-Auto,Auto,649,2021,61-90
Conductor,Auto,Masculino,46,2021-07-10 00:00:00,1,2021-07-10,23:30:00,23,Au Illia Km 3.2 Altura Cabinas De Peaje,Autopista,2,-58.39257023,-34.57563957,Auto-Objeto Fijo,Objeto Fijo,650,2021,41-60
Peaton,Peaton,Masculino,24,2021-07-21 00:00:00,1,2021-07-21,00:40:00,0,Av. Gral. Paz Y Vedia,Gral Paz,12,-58.48941042,-34.54596153,Peaton-Auto,Auto,651,2021,21-40
Pasajero_Acompañante,Auto,Femenino,44,2021-07-22 00:00:00,1,2021-07-22,01:20:00,1,Garay Juan De Av. 2269,Avenida,3,-58.39640740,-34.62783085,Auto-Objeto Fijo,Objeto Fijo,652,2021,41-60
Peaton,Peaton,Femenino,80,2021-07-22 00:00:00,1,2021-07-22,12:30:00,12,Salguero Jeronimo Y Rivadavia Av.,Avenida,5,-58.41971993,-34.61112240,Peaton-Pasajeros,Pasajeros,653,2021,61-90
Peaton,Peaton,Femenino,55,2021-07-24 00:00:00,1,2021-07-24,09:15:00,9,Moreno Perito Av. Y Alcorta Amancio Av.,Avenida,4,-58.40544588,-34.65012801,Peaton-Cargas,Cargas,654,2021,41-60
Conductor,Auto,Masculino,73,2021-07-27 00:00:00,1,2021-07-27,07:16:00,7,La Plata Av. 2723,Avenida,4,-58.42003882,-34.64645957,Auto-Cargas,Cargas,655,2021,61-90
Pasajero_Acompañante,Auto,Femenino,31,2021-08-02 00:00:00,1,2021-08-02,04:40:00,4,Alberdi Juan Bautista Av. 2906,Avenida,7,-58.46851293,-34.63348678,Auto-Auto,Auto,656,2021,21-40
Peaton,Peaton,Masculino,37,2021-08-03 00:00:00,1,2021-08-02,20:00:00,20,Paz Gral. Av. Y Tonelero,Gral Paz,9,-58.52931141,-34.65422917,Peaton-Cargas,Cargas,657,2021,21-40
Peaton,Peaton,Femenino,63,2021-08-10 00:00:00,1,2021-08-06,08:30:00,8,Av. San Juan Y Av. La Plata,Avenida,6,-58.42675754,-34.62699730,Peaton-Pasajeros,Pasajeros,658,2021,61-90
Peaton,Peaton,Masculino,59,2021-08-09 00:00:00,1,2021-08-06,20:00:00,20,Av. Lope De Vega Y Av. Gral. Paz,Avenida,11,-58.52933723,-34.61098186,Peaton-Pasajeros,Pasajeros,659,2021,41-60
Conductor,Moto,Masculino,27,2021-08-08 00:00:00,1,2021-08-08,09:29:00,9,Au Frondizi Km 29 (Altura Brasil),Autopista,1,-58.37910943,-34.62764718,Moto-Objeto Fijo,Objeto Fijo,660,2021,21-40
Conductor,Moto,Masculino,39,2021-08-15 00:00:00,1,2021-08-15,06:10:00,6,Beiro Francisco Av. 5071,Avenida,11,-58.52161176,-34.61164474,Moto-Objeto Fijo,Objeto Fijo,661,2021,21-40
Peaton,Peaton,Masculino,17,2021-08-21 00:00:00,1,2021-08-20,17:15:00,17,Av. Santa Fe 3428,Avenida,14,-58.41354692,-34.58697680,Peaton-Auto,Auto,662,2021,1-20
Conductor,Moto,Masculino,31,2021-08-28 00:00:00,1,2021-08-28,08:30:00,8,Chilavert Martiniano Coronel Y Varela Av.,Avenida,8,-58.43960781,-34.65470804,Moto-Cargas,Cargas,663,2021,21-40
Peaton,Peaton,Masculino,88,2021-09-01 00:00:00,1,2021-08-31,16:00:00,16,San Luis 2730,Calle,3,-58.40454610,-34.60003693,Peaton-Moto,Moto,664,2021,61-90
Peaton,Peaton,Femenino,57,2021-09-01 00:00:00,1,2021-09-01,19:10:00,19,Callao Av. Y Paraguay,Avenida,2,-58.39303911,-34.59871111,Peaton-Auto,Auto,665,2021,41-60
Ciclista,Bicicleta,Femenino,76,2021-09-18 00:00:00,1,2021-09-18,12:20:00,12,Del Libertador Av. Y Agote Luis Dr.,Avenida,2,-58.39391034,-34.58405348,Bicicleta-Auto,Auto,666,2021,61-90
Conductor,Moto,Masculino,55,2021-09-20 00:00:00,1,2021-09-20,15:00:00,15,Paz Gral. Av. Y Balbin Ricardo Dr. Av.,Gral Paz,12,-58.50073810,-34.54979510,Multiple,Multiple,667,2021,41-60
Peaton,Peaton,Masculino,65,2021-09-21 00:00:00,1,2021-09-21,14:30:00,14,Salta Y Brasil,Calle,1,-58.38281301,-34.62786038,Peaton-Cargas,Cargas,668,2021,61-90
Conductor,Moto,Masculino,31,2021-10-16 00:00:00,1,2021-10-16,06:15:00,6,Moreno Perito Av. 2152,Avenida,7,-58.43980799,-34.65094083,Moto-Objeto Fijo,Objeto Fijo,669,2021,21-40
Conductor,Moto,Femenino,31,2021-10-18 00:00:00,1,2021-10-18,07:20:00,7,Directorio Av. 1169,Avenida,6,-58.44402387,-34.62933109,Moto-Cargas,Cargas,670,2021,21-40
Conductor,Moto,Masculino,22,2021-10-23 00:00:00,1,2021-10-23,06:35:00,6,Independencia Av. Y La Plata Av.,Avenida,6,-58.42779702,-34.62207347,Moto-Pasajeros,Pasajeros,671,2021,21-40
Peaton,Peaton,Masculino,42,2021-10-25 00:00:00,1,2021-10-25,03:30:00,3,Tucuman 3112,Calle,3,-58.40944147,-34.60097942,Peaton-Auto,Auto,672,2021,41-60
Conductor,Moto,Masculino,32,2021-10-28 00:00:00,1,2021-10-28,16:16:00,16,Arenales Y 9 De Julio Av.,Avenida,1,-58.38277479,-34.59430160,Moto-Auto,Auto,673,2021,21-40
Conductor,Moto,Masculino,26,2021-11-02 00:00:00,1,2021-11-02,13:35:00,13,Au Frondizi Subida Brandsen,Autopista,4,-58.37627355,-34.63800916,Moto-Cargas,Cargas,674,2021,21-40
Conductor,Moto,Masculino,38,2021-11-06 00:00:00,1,2021-11-06,04:39:00,4,Au 25 De Mayo Km7 (Altura Pasco),Autopista,3,-58.39591856,-34.62453459,Moto-Auto,Auto,675,2021,21-40
Conductor,Moto,Masculino,30,2021-11-09 00:00:00,1,2021-11-09,00:35:00,0,Cabildo Av. Y Olazabal,Avenida,13,-58.45829717,-34.56015762,Moto-Auto,Auto,676,2021,21-40
Conductor,Auto,Masculino,32,2021-11-11 00:00:00,1,2021-11-11,03:00:00,3,Tapalque Y Bruix Av.,Avenida,9,-58.49142611,-34.64584795,Auto-Objeto Fijo,Objeto Fijo,677,2021,21-40
Ciclista,Bicicleta,Masculino,53,2021-11-19 00:00:00,1,2021-11-18,06:10:00,6,Padre Carlos Mujica 709,Calle,1,-58.37976155,-34.58679619,Bicicleta-Auto,Auto,678,2021,41-60
Conductor,Moto,Masculino,49,2021-11-20 00:00:00,1,2021-11-20,18:30:00,18,Paz Gral. Av. Y Ezeiza,Gral Paz,12,-58.51271409,-34.57786555,Moto-Objeto Fijo,Objeto Fijo,679,2021,41-60
Peaton,Peaton,Masculino,75,2021-11-25 00:00:00,1,2021-11-25,10:10:00,10,Rivadavia Av. Y Puan,Avenida,6,-58.44864864,-34.62352826,Peaton-Pasajeros,Pasajeros,680,2021,61-90
Peaton,Peaton,Femenino,73,2021-11-27 00:00:00,1,2021-11-27,11:22:00,11,Esmeralda 1359,Calle,1,-58.37795815,-34.59167894,Peaton-Bicicleta,Bicicleta,681,2021,61-90
Conductor,Moto,Masculino,45,2021-12-07 00:00:00,1,2021-12-01,15:40:00,15,Av. Moroe Y 3 De Febrero,Calle,13,-58.45531707,-34.55555257,Moto-Auto,Auto,682,2021,41-60
Conductor,Moto,Masculino,41,2021-12-11 00:00:00,1,2021-12-02,01:10:00,1,Av. Gaona 3655,Avenida,11,-58.47633683,-34.62140594,Moto-Auto,Auto,683,2021,41-60
Peaton,Peaton,Masculino,73,2022-01-03 00:00:00,1,2021-12-10,11:45:00,11,Av. 9 De Julio Y Lavalle,Avenida,1,-58.38188582,-34.60256036,Peaton-Pasajeros,Pasajeros,684,2021,61-90
Conductor,Moto,Masculino,24,2021-12-11 00:00:00,1,2021-12-11,23:00:00,23,Baigorria Y Victor Hugo,Calle,10,-58.51989389,-34.62284918,Moto-Auto,Auto,685,2021,21-40
Peaton,Peaton,Femenino,50,2021-12-12 00:00:00,1,2021-12-12,06:20:00,6,Av. Rivadavia Y Av. Pueyrredon,Avenida,3,-58.40596860,-34.61011987,Peaton-Auto,Auto,686,2021,41-60
Pasajero_Acompañante,Moto,Femenino,18,2021-12-18 00:00:00,1,2021-12-13,17:10:00,17,Av. Riestra Y Mom,Avenida,7,-58.43353773,-34.64561636,Moto-Auto,Auto,687,2021,1-20
Pasajero_Acompañante,Moto,Femenino,43,2021-12-20 00:00:00,1,2021-12-20,01:10:00,1,Au Dellepiane Y Lacarra,Autopista,9,-58.46739825,-34.65117757,Moto-Auto,Auto,688,2021,41-60
Conductor,Moto,Masculino,27,2022-01-02 00:00:00,1,2021-12-30,00:43:00,0,Av. Gaona Y Terrada,Avenida,11,-58.47293407,-34.61984745,Moto-Cargas,Cargas,689,2021,21-40
Conductor,Auto,Masculino,60,2021-12-20 00:00:00,1,2021-12-15,10:30:00,10,Av. Eva Peron 4071,Avenida,9,-58.47066794,-34.65021673,Auto-Cargas,Cargas,690,2021,61-90
